request_id,status,client,channel,asset_type,campaign_label,canonical_campaign,utm_source,utm_medium,utm_campaign,utm_term,utm_content,destination_url,final_long_url,short_url,qr_url,request_count,first_seen_at,last_seen_at,original_message
1,completed_without_short_link,CIC,Facebook,social,HomePage,HomePage,Facebook,Social,HomePage,LandingPage,Learn,https://www.castleintheclouds.org/,https://www.castleintheclouds.org/?utm_source=Facebook&utm_medium=Social&utm_campaign=HomePage&utm_term=LandingPage&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Home | Facebook | Learn
405,completed_without_short_link,CIC,GMB,social,Dine,Dine,GMB,Social,Dine,CafeInTheClouds,Visit,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/?utm_source=GMB&utm_medium=Social&utm_campaign=Dine&utm_term=CafeInTheClouds&utm_content=Visit,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Cafe in the Clouds | GMB | Visit
406,completed_without_short_link,CIC,GMB,social,Dine,Dine,GMB,Social,Dine,CafeInTheClouds,Learn,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/?utm_source=GMB&utm_medium=Social&utm_campaign=Dine&utm_term=CafeInTheClouds&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Cafe in the Clouds | GMB | Learn
407,completed_without_short_link,CIC,GMB,social,Dine,Dine,GMB,Social,Dine,CafeInTheClouds,Explore,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/?utm_source=GMB&utm_medium=Social&utm_campaign=Dine&utm_term=CafeInTheClouds&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Cafe in the Clouds | GMB | Explore
408,completed_without_short_link,CIC,GMB,social,Dine,Dine,GMB,Social,Dine,CafeInTheClouds,,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/?utm_source=GMB&utm_medium=Social&utm_campaign=Dine&utm_term=CafeInTheClouds,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Cafe in the Clouds | GMB | {null}
409,completed_without_short_link,CIC,Instagram,social,Dine,Dine,Instagram,Social,Dine,CafeInTheClouds,Visit,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/?utm_source=Instagram&utm_medium=Social&utm_campaign=Dine&utm_term=CafeInTheClouds&utm_content=Visit,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Cafe in the Clouds | Instagram | Visit
410,completed_without_short_link,CIC,Instagram,social,Dine,Dine,Instagram,Social,Dine,CafeInTheClouds,Learn,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/?utm_source=Instagram&utm_medium=Social&utm_campaign=Dine&utm_term=CafeInTheClouds&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Cafe in the Clouds | Instagram | Learn
411,completed_without_short_link,CIC,Instagram,social,Dine,Dine,Instagram,Social,Dine,CafeInTheClouds,Explore,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/?utm_source=Instagram&utm_medium=Social&utm_campaign=Dine&utm_term=CafeInTheClouds&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Cafe in the Clouds | Instagram | Explore
412,completed_without_short_link,CIC,Instagram,social,Dine,Dine,Instagram,Social,Dine,CafeInTheClouds,,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/?utm_source=Instagram&utm_medium=Social&utm_campaign=Dine&utm_term=CafeInTheClouds,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Cafe in the Clouds | Instagram | {null}
413,completed_without_short_link,CIC,LinkedIn,social,Dine,Dine,LinkedIn,Social,Dine,CafeInTheClouds,Visit,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=Dine&utm_term=CafeInTheClouds&utm_content=Visit,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Cafe in the Clouds | LinkedIn | Visit
414,completed_without_short_link,CIC,LinkedIn,social,Dine,Dine,LinkedIn,Social,Dine,CafeInTheClouds,Learn,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=Dine&utm_term=CafeInTheClouds&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Cafe in the Clouds | LinkedIn | Learn
415,completed_without_short_link,CIC,LinkedIn,social,Dine,Dine,LinkedIn,Social,Dine,CafeInTheClouds,Explore,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=Dine&utm_term=CafeInTheClouds&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Cafe in the Clouds | LinkedIn | Explore
416,completed_without_short_link,CIC,LinkedIn,social,Dine,Dine,LinkedIn,Social,Dine,CafeInTheClouds,,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=Dine&utm_term=CafeInTheClouds,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Cafe in the Clouds | LinkedIn | {null}
417,completed_without_short_link,CIC,ConstantContact,email,Dine,Dine,ConstantContact,Email,Dine,CafeInTheClouds,Visit,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=Dine&utm_term=CafeInTheClouds&utm_content=Visit,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Cafe in the Clouds | ConstantContact | Visit
418,completed_without_short_link,CIC,ConstantContact,email,Dine,Dine,ConstantContact,Email,Dine,CafeInTheClouds,Learn,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=Dine&utm_term=CafeInTheClouds&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Cafe in the Clouds | ConstantContact | Learn
419,completed_without_short_link,CIC,ConstantContact,email,Dine,Dine,ConstantContact,Email,Dine,CafeInTheClouds,Explore,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=Dine&utm_term=CafeInTheClouds&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Cafe in the Clouds | ConstantContact | Explore
420,completed_without_short_link,CIC,ConstantContact,email,Dine,Dine,ConstantContact,Email,Dine,CafeInTheClouds,,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/,https://www.castleintheclouds.org/things-to-do/cafe-in-the-clouds/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=Dine&utm_term=CafeInTheClouds,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Cafe in the Clouds | ConstantContact | {null}
421,completed_without_short_link,CIC,Facebook,social,Dine,Dine,Facebook,Social,Dine,MusicNights,Buy,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/?utm_source=Facebook&utm_medium=Social&utm_campaign=Dine&utm_term=MusicNights&utm_content=Buy,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Music Nights | Facebook | Buy
422,completed_without_short_link,CIC,Facebook,social,Dine,Dine,Facebook,Social,Dine,MusicNights,Learn,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/?utm_source=Facebook&utm_medium=Social&utm_campaign=Dine&utm_term=MusicNights&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Music Nights | Facebook | Learn
423,completed_without_short_link,CIC,Facebook,social,Dine,Dine,Facebook,Social,Dine,MusicNights,Explore,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/?utm_source=Facebook&utm_medium=Social&utm_campaign=Dine&utm_term=MusicNights&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Music Nights | Facebook | Explore
424,completed_without_short_link,CIC,Facebook,social,Dine,Dine,Facebook,Social,Dine,MusicNights,,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/?utm_source=Facebook&utm_medium=Social&utm_campaign=Dine&utm_term=MusicNights,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Music Nights | Facebook | {null}
425,completed_without_short_link,CIC,GMB,social,Dine,Dine,GMB,Social,Dine,MusicNights,Buy,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/?utm_source=GMB&utm_medium=Social&utm_campaign=Dine&utm_term=MusicNights&utm_content=Buy,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Music Nights | GMB | Buy
426,completed_without_short_link,CIC,GMB,social,Dine,Dine,GMB,Social,Dine,MusicNights,Learn,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/?utm_source=GMB&utm_medium=Social&utm_campaign=Dine&utm_term=MusicNights&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Music Nights | GMB | Learn
427,completed_without_short_link,CIC,GMB,social,Dine,Dine,GMB,Social,Dine,MusicNights,Explore,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/?utm_source=GMB&utm_medium=Social&utm_campaign=Dine&utm_term=MusicNights&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Music Nights | GMB | Explore
428,completed_without_short_link,CIC,GMB,social,Dine,Dine,GMB,Social,Dine,MusicNights,,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/?utm_source=GMB&utm_medium=Social&utm_campaign=Dine&utm_term=MusicNights,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Music Nights | GMB | {null}
429,completed_without_short_link,CIC,Instagram,social,Dine,Dine,Instagram,Social,Dine,MusicNights,Buy,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/?utm_source=Instagram&utm_medium=Social&utm_campaign=Dine&utm_term=MusicNights&utm_content=Buy,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Music Nights | Instagram | Buy
430,completed_without_short_link,CIC,Instagram,social,Dine,Dine,Instagram,Social,Dine,MusicNights,Learn,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/?utm_source=Instagram&utm_medium=Social&utm_campaign=Dine&utm_term=MusicNights&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Music Nights | Instagram | Learn
431,completed_without_short_link,CIC,Instagram,social,Dine,Dine,Instagram,Social,Dine,MusicNights,Explore,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/?utm_source=Instagram&utm_medium=Social&utm_campaign=Dine&utm_term=MusicNights&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Music Nights | Instagram | Explore
432,completed_without_short_link,CIC,Instagram,social,Dine,Dine,Instagram,Social,Dine,MusicNights,,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/?utm_source=Instagram&utm_medium=Social&utm_campaign=Dine&utm_term=MusicNights,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Music Nights | Instagram | {null}
433,completed_without_short_link,CIC,LinkedIn,social,Dine,Dine,LinkedIn,Social,Dine,MusicNights,Buy,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=Dine&utm_term=MusicNights&utm_content=Buy,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Music Nights | LinkedIn | Buy
434,completed_without_short_link,CIC,LinkedIn,social,Dine,Dine,LinkedIn,Social,Dine,MusicNights,Learn,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=Dine&utm_term=MusicNights&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Music Nights | LinkedIn | Learn
435,completed_without_short_link,CIC,LinkedIn,social,Dine,Dine,LinkedIn,Social,Dine,MusicNights,Explore,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=Dine&utm_term=MusicNights&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Music Nights | LinkedIn | Explore
436,completed_without_short_link,CIC,LinkedIn,social,Dine,Dine,LinkedIn,Social,Dine,MusicNights,,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=Dine&utm_term=MusicNights,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Music Nights | LinkedIn | {null}
437,completed_without_short_link,CIC,ConstantContact,email,Dine,Dine,ConstantContact,Email,Dine,MusicNights,Buy,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=Dine&utm_term=MusicNights&utm_content=Buy,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Music Nights | ConstantContact | Buy
438,completed_without_short_link,CIC,ConstantContact,email,Dine,Dine,ConstantContact,Email,Dine,MusicNights,Learn,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=Dine&utm_term=MusicNights&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Music Nights | ConstantContact | Learn
439,completed_without_short_link,CIC,ConstantContact,email,Dine,Dine,ConstantContact,Email,Dine,MusicNights,Explore,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=Dine&utm_term=MusicNights&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Music Nights | ConstantContact | Explore
440,completed_without_short_link,CIC,ConstantContact,email,Dine,Dine,ConstantContact,Email,Dine,MusicNights,,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/,https://www.castleintheclouds.org/calendar-of-events/category/music-nights/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=Dine&utm_term=MusicNights,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Music Nights | ConstantContact | {null}
441,completed_without_short_link,CIC,Facebook,social,WeddingsAndEvents,WeddingsAndEvents,Facebook,Social,WeddingsAndEvents,CastleWeddings,Learn,https://www.castleintheclouds.org/weddings/,https://www.castleintheclouds.org/weddings/?utm_source=Facebook&utm_medium=Social&utm_campaign=WeddingsAndEvents&utm_term=CastleWeddings&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Castle Weddings | Facebook | Learn
442,completed_without_short_link,CIC,Facebook,social,WeddingsAndEvents,WeddingsAndEvents,Facebook,Social,WeddingsAndEvents,CastleWeddings,Explore,https://www.castleintheclouds.org/weddings/,https://www.castleintheclouds.org/weddings/?utm_source=Facebook&utm_medium=Social&utm_campaign=WeddingsAndEvents&utm_term=CastleWeddings&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Castle Weddings | Facebook | Explore
443,completed_without_short_link,CIC,Facebook,social,WeddingsAndEvents,WeddingsAndEvents,Facebook,Social,WeddingsAndEvents,CastleWeddings,,https://www.castleintheclouds.org/weddings/,https://www.castleintheclouds.org/weddings/?utm_source=Facebook&utm_medium=Social&utm_campaign=WeddingsAndEvents&utm_term=CastleWeddings,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Castle Weddings | Facebook | {null}
444,completed_without_short_link,CIC,GMB,social,WeddingsAndEvents,WeddingsAndEvents,GMB,Social,WeddingsAndEvents,CastleWeddings,Learn,https://www.castleintheclouds.org/weddings/,https://www.castleintheclouds.org/weddings/?utm_source=GMB&utm_medium=Social&utm_campaign=WeddingsAndEvents&utm_term=CastleWeddings&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Castle Weddings | GMB | Learn
445,completed_without_short_link,CIC,GMB,social,WeddingsAndEvents,WeddingsAndEvents,GMB,Social,WeddingsAndEvents,CastleWeddings,Explore,https://www.castleintheclouds.org/weddings/,https://www.castleintheclouds.org/weddings/?utm_source=GMB&utm_medium=Social&utm_campaign=WeddingsAndEvents&utm_term=CastleWeddings&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Castle Weddings | GMB | Explore
